id,label,message,clean_text
8525,veridica,SESC: Inscrição confirmada para o curso Yoga em segunda-feira. Boas-vindas!,sesc inscricao confirmada para o curso yoga em segundafeira boasvindas
1499,falsa,"CAIXA ECONOMICA: Agendado para sexta-feira TED p/Carlos Almeida valor 1.789,00 reais. Caso nao foi voce preserve a integridade da sua conta bit.ly/t9n44f",caixa economica agendado para sextafeira ted pcarlos almeida valor reais caso nao foi voce preserve a integridade da sua conta bitlytnf
3352,falsa,Atualização de sistema necessária. Baixe o patch em oi.is/q05pmy para continuar usando o serviço.,atualizacao de sistema necessaria baixe o patch em oiisqpmy para continuar usando o servico
4045,falsa,"Parabéns Fernanda Silva! Você ganhou um prêmio de R$ 1.869,00. Acesse rb.gy/agbp9g e confirme seus dados para resgatar.",parabens fernanda silva voce ganhou um premio de r acesse rbgyagbpg e confirme seus dados para resgatar
1712,falsa,"Parabéns Paulo Oliveira! Você ganhou um prêmio de R$ 1.894,00. Acesse oi.is/hgm5sr e confirme seus dados para resgatar.",parabens paulo oliveira voce ganhou um premio de r acesse oiishgmsr e confirme seus dados para resgatar
3984,falsa,Atualize seus dados no banco: oi.is/8fl67g - Falha em 24h pode cancelar sua conta.,atualize seus dados no banco oiisflg falha em h pode cancelar sua conta
1583,falsa,Atualize seus dados no banco: oi.is/d0dof8 - Falha em 24h pode cancelar sua conta.,atualize seus dados no banco oiisddof falha em h pode cancelar sua conta
5513,veridica,SESC: Inscrição confirmada para o curso Iniciação em Fotografia em quarta-feira. Boas-vindas!,sesc inscricao confirmada para o curso iniciacao em fotografia em quartafeira boasvindas
7557,veridica,"Olá Camila Costa, sua solicitação foi recebida. Em breve nossa equipe entrará em contato.",ola camila costa sua solicitacao foi recebida em breve nossa equipe entrara em contato
1931,falsa,"Parabéns Beatriz Almeida! Você ganhou um prêmio de R$ 2.633,00. Acesse bit.ly/6zazyx e confirme seus dados para resgatar.",parabens beatriz almeida voce ganhou um premio de r acesse bitlyzazyx e confirme seus dados para resgatar
5179,veridica,"Recarga realizada com sucesso. Crédito de R$ 4.463,00 adicionado ao número +55 (21) 6433-5919.",recarga realizada com sucesso credito de r adicionado ao numero
5924,veridica,SESC: Inscrição confirmada para o curso Desenvolvimento Web em quarta-feira. Boas-vindas!,sesc inscricao confirmada para o curso desenvolvimento web em quartafeira boasvindas
34,falsa,"Você tem uma entrega pendente. Clique rb.gy/b4gh2m para agendar nova data e pagar taxa de R$ 3.114,00.",voce tem uma entrega pendente clique rbgybghm para agendar nova data e pagar taxa de r
5159,veridica,Promoção: Compre 2 e leve 3 na loja MercadoFácil. Válido até sexta-feira.,promocao compre e leve na loja mercadofacil valido ate sextafeira
2986,falsa,"Seu código de segurança é 250254. Não compartilhe. Caso não pediu, acesse tinyurl.com/6l8zg6.",seu codigo de seguranca e nao compartilhe caso nao pediu acesse tinyurlcomlzg
7878,veridica,"Olá Camila Oliveira, sua solicitação foi recebida. Em breve nossa equipe entrará em contato.",ola camila oliveira sua solicitacao foi recebida em breve nossa equipe entrara em contato
4188,falsa,Atualização de sistema necessária. Baixe o patch em rb.gy/4w21zw para continuar usando o serviço.,atualizacao de sistema necessaria baixe o patch em rbgywzw para continuar usando o servico
6348,veridica,Agendamento confirmado: Consulta com Dr. Ana Almeida em hoje às 08:30. Compareça 15 min antes.,agendamento confirmado consulta com dr ana almeida em hoje as compareca min antes
1796,falsa,"Seu código de segurança é 300045. Não compartilhe. Caso não pediu, acesse bit.ly/oj02wy.",seu codigo de seguranca e nao compartilhe caso nao pediu acesse bitlyojwy
3112,falsa,"Parabéns Rafaela Costa! Você ganhou um prêmio de R$ 4.400,00. Acesse oi.is/sxazvk e confirme seus dados para resgatar.",parabens rafaela costa voce ganhou um premio de r acesse oiissxazvk e confirme seus dados para resgatar
5754,veridica,SESC: Inscrição confirmada para o curso Yoga em quinta-feira. Boas-vindas!,sesc inscricao confirmada para o curso yoga em quintafeira boasvindas
8314,veridica,SESC: Inscrição confirmada para o curso Python para Iniciantes em terça-feira. Boas-vindas!,sesc inscricao confirmada para o curso python para iniciantes em tercafeira boasvindas
1560,falsa,Atualização de sistema necessária. Baixe o patch em oi.is/hne0r3 para continuar usando o serviço.,atualizacao de sistema necessaria baixe o patch em oiishner para continuar usando o servico
744,falsa,"Você tem uma entrega pendente. Clique tinyurl.com/wxol4b para agendar nova data e pagar taxa de R$ 3.082,00.",voce tem uma entrega pendente clique tinyurlcomwxolb para agendar nova data e pagar taxa de r
4391,falsa,"Olá, sou do suporte técnico. Notamos atividade suspeita no seu aparelho. Autorize remoto em tinyurl.com/tq58g1.",ola sou do suporte tecnico notamos atividade suspeita no seu aparelho autorize remoto em tinyurlcomtqg
6030,veridica,"Banco do Brasil: TED agendado para amanhã no valor de R$ 1.913,00. Saldo após operação: R$ 1.434,00.",banco do brasil ted agendado para amanha no valor de r saldo apos operacao r
1721,falsa,"CAIXA ECONOMICA: Agendado para segunda-feira TED p/Gustavo Costa valor 4.290,00 reais. Caso nao foi voce preserve a integridade da sua conta oi.is/v5qd8c",caixa economica agendado para segundafeira ted pgustavo costa valor reais caso nao foi voce preserve a integridade da sua conta oiisvqdc
685,falsa,"Transferência pedida no valor de R$ 3.213,00. Se não reconhece, acesse rb.gy/imi8fo e cancele agora.",transferencia pedida no valor de r se nao reconhece acesse rbgyimifo e cancele agora
3638,falsa,"Seu código de segurança é 400404. Não compartilhe. Caso não pediu, acesse rb.gy/ss35ay.",seu codigo de seguranca e nao compartilhe caso nao pediu acesse rbgyssay
5516,veridica,Agendamento confirmado: Consulta com Dr. Fernanda Rocha em terça-feira às 18:30. Compareça 15 min antes.,agendamento confirmado consulta com dr fernanda rocha em tercafeira as compareca min antes
2516,falsa,"Seu código de segurança é 214111. Não compartilhe. Caso não pediu, acesse app.link/8giyrn.",seu codigo de seguranca e nao compartilhe caso nao pediu acesse applinkgiyrn
1149,falsa,"Recebemos pedido de saque via PIX no valor de R$ 883,00. Caso não tenha solicitado, acesse rb.gy/f2f5nk e solicite reembolso.",recebemos pedido de saque via pix no valor de r caso nao tenha solicitado acesse rbgyffnk e solicite reembolso
4636,falsa,Seu CPF foi bloqueado por suspeita de fraude. Clique oi.is/h6od8w para desbloquear antes de segunda-feira.,seu cpf foi bloqueado por suspeita de fraude clique oiishodw para desbloquear antes de segundafeira
9375,veridica,"Recarga realizada com sucesso. Crédito de R$ 4.568,00 adicionado ao número +55 (85) 4089-2320.",recarga realizada com sucesso credito de r adicionado ao numero
1137,falsa,Atualize seus dados no banco: bit.ly/uk4sha - Falha em 24h pode cancelar sua conta.,atualize seus dados no banco bitlyuksha falha em h pode cancelar sua conta
5114,veridica,SESC: Inscrição confirmada para o curso Python para Iniciantes em quinta-feira. Boas-vindas!,sesc inscricao confirmada para o curso python para iniciantes em quintafeira boasvindas
6814,veridica,"Banco do Brasil: TED agendado para hoje no valor de R$ 2.361,00. Saldo após operação: R$ 2.840,00.",banco do brasil ted agendado para hoje no valor de r saldo apos operacao r
7917,veridica,"Fatura gerada: Vencimento em sexta-feira. Valor devido: R$ 2.756,00. Pague pelo app do banco.",fatura gerada vencimento em sextafeira valor devido r pague pelo app do banco
5430,veridica,Aviso de manutenção: o sistema ficará indisponível em terça-feira das 09:45 às 10:15.,aviso de manutencao o sistema ficara indisponivel em tercafeira das as
8335,veridica,Seu código de confirmação é 214045. Use este código para finalizar seu cadastro.,seu codigo de confirmacao e use este codigo para finalizar seu cadastro
4408,falsa,"Seu código de segurança é 244223. Não compartilhe. Caso não pediu, acesse rb.gy/1zm9y2.",seu codigo de seguranca e nao compartilhe caso nao pediu acesse rbgyzmy
6105,veridica,"Olá Beatriz Almeida, sua solicitação foi recebida. Em breve nossa equipe entrará em contato.",ola beatriz almeida sua solicitacao foi recebida em breve nossa equipe entrara em contato
6048,veridica,Agendamento confirmado: Consulta com Dr. Ana Oliveira em quinta-feira às 16:30. Compareça 15 min antes.,agendamento confirmado consulta com dr ana oliveira em quintafeira as compareca min antes
108,falsa,"Transferência pedida no valor de R$ 1.939,00. Se não reconhece, acesse oi.is/18k0ax e cancele agora.",transferencia pedida no valor de r se nao reconhece acesse oiiskax e cancele agora
79,falsa,Atualize seus dados no banco: rb.gy/8hqmab - Falha em 24h pode cancelar sua conta.,atualize seus dados no banco rbgyhqmab falha em h pode cancelar sua conta
4090,falsa,"Você tem uma entrega pendente. Clique oi.is/5x6um6 para agendar nova data e pagar taxa de R$ 111,00.",voce tem uma entrega pendente clique oiisxum para agendar nova data e pagar taxa de r
6396,veridica,Seu código de confirmação é 005503. Use este código para finalizar seu cadastro.,seu codigo de confirmacao e use este codigo para finalizar seu cadastro
5154,veridica,SESC: Inscrição confirmada para o curso Desenvolvimento Web em quarta-feira. Boas-vindas!,sesc inscricao confirmada para o curso desenvolvimento web em quartafeira boasvindas
5701,veridica,"Fatura gerada: Vencimento em terça-feira. Valor devido: R$ 127,00. Pague pelo app do banco.",fatura gerada vencimento em tercafeira valor devido r pague pelo app do banco
9537,veridica,"Olá Fernanda Souza, sua solicitação foi recebida. Em breve nossa equipe entrará em contato.",ola fernanda souza sua solicitacao foi recebida em breve nossa equipe entrara em contato
9880,veridica,"Olá Beatriz Costa, sua solicitação foi recebida. Em breve nossa equipe entrará em contato.",ola beatriz costa sua solicitacao foi recebida em breve nossa equipe entrara em contato
2125,falsa,Seu CPF foi bloqueado por suspeita de fraude. Clique tinyurl.com/5uy7nv para desbloquear antes de terça-feira.,seu cpf foi bloqueado por suspeita de fraude clique tinyurlcomuynv para desbloquear antes de tercafeira
5990,veridica,"Banco do Brasil: TED agendado para hoje no valor de R$ 3.407,00. Saldo após operação: R$ 2.278,00.",banco do brasil ted agendado para hoje no valor de r saldo apos operacao r
7817,veridica,"Banco do Brasil: TED agendado para hoje no valor de R$ 2.184,00. Saldo após operação: R$ 2.319,00.",banco do brasil ted agendado para hoje no valor de r saldo apos operacao r
384,falsa,"Seu código de segurança é 005531. Não compartilhe. Caso não pediu, acesse tinyurl.com/sxdqc2.",seu codigo de seguranca e nao compartilhe caso nao pediu acesse tinyurlcomsxdqc
8641,veridica,Seu código de confirmação é 043442. Use este código para finalizar seu cadastro.,seu codigo de confirmacao e use este codigo para finalizar seu cadastro
1442,falsa,"Recebemos pedido de saque via PIX no valor de R$ 653,00. Caso não tenha solicitado, acesse app.link/hwstwy e solicite reembolso.",recebemos pedido de saque via pix no valor de r caso nao tenha solicitado acesse applinkhwstwy e solicite reembolso
8827,veridica,SESC: Inscrição confirmada para o curso Python para Iniciantes em quarta-feira. Boas-vindas!,sesc inscricao confirmada para o curso python para iniciantes em quartafeira boasvindas
4858,falsa,"Parabéns Beatriz Silva! Você ganhou um prêmio de R$ 4.938,00. Acesse tinyurl.com/cv812j e confirme seus dados para resgatar.",parabens beatriz silva voce ganhou um premio de r acesse tinyurlcomcvj e confirme seus dados para resgatar
6520,veridica,"Recarga realizada com sucesso. Crédito de R$ 1.591,00 adicionado ao número +55 (85) 8290-3079.",recarga realizada com sucesso credito de r adicionado ao numero
4724,falsa,"Você tem uma entrega pendente. Clique tinyurl.com/3v6lgb para agendar nova data e pagar taxa de R$ 4.468,00.",voce tem uma entrega pendente clique tinyurlcomvlgb para agendar nova data e pagar taxa de r
1761,falsa,"CAIXA ECONOMICA: Agendado para terça-feira TED p/Lucas Souza valor 3.787,00 reais. Caso nao foi voce preserve a integridade da sua conta bit.ly/p43fw2",caixa economica agendado para tercafeira ted plucas souza valor reais caso nao foi voce preserve a integridade da sua conta bitlypfw
942,falsa,"Olá, sou do suporte técnico. Notamos atividade suspeita no seu aparelho. Autorize remoto em bit.ly/9ojf3c.",ola sou do suporte tecnico notamos atividade suspeita no seu aparelho autorize remoto em bitlyojfc
6337,veridica,"Recarga realizada com sucesso. Crédito de R$ 4.300,00 adicionado ao número +55 (11) 7000-4914.",recarga realizada com sucesso credito de r adicionado ao numero
1527,falsa,"Olá, sou do suporte técnico. Notamos atividade suspeita no seu aparelho. Autorize remoto em bit.ly/mh33dh.",ola sou do suporte tecnico notamos atividade suspeita no seu aparelho autorize remoto em bitlymhdh
1220,falsa,"Recebemos pedido de saque via PIX no valor de R$ 370,00. Caso não tenha solicitado, acesse rb.gy/05dwja e solicite reembolso.",recebemos pedido de saque via pix no valor de r caso nao tenha solicitado acesse rbgydwja e solicite reembolso
5766,veridica,"Recarga realizada com sucesso. Crédito de R$ 1.583,00 adicionado ao número +55 (85) 3654-6590.",recarga realizada com sucesso credito de r adicionado ao numero
9485,veridica,Promoção: Compre 2 e leve 3 na loja Loja do João. Válido até quinta-feira.,promocao compre e leve na loja loja do joao valido ate quintafeira
165,falsa,Atualização de sistema necessária. Baixe o patch em app.link/avb3k3 para continuar usando o serviço.,atualizacao de sistema necessaria baixe o patch em applinkavbk para continuar usando o servico
2615,falsa,"Transferência pedida no valor de R$ 2.001,00. Se não reconhece, acesse oi.is/7err59 e cancele agora.",transferencia pedida no valor de r se nao reconhece acesse oiiserr e cancele agora
625,falsa,"Transferência pedida no valor de R$ 2.426,00. Se não reconhece, acesse app.link/zjrumx e cancele agora.",transferencia pedida no valor de r se nao reconhece acesse applinkzjrumx e cancele agora
993,falsa,"Recebemos pedido de saque via PIX no valor de R$ 3.231,00. Caso não tenha solicitado, acesse rb.gy/85biof e solicite reembolso.",recebemos pedido de saque via pix no valor de r caso nao tenha solicitado acesse rbgybiof e solicite reembolso
7180,veridica,Agendamento confirmado: Consulta com Dr. Fernanda Pereira em hoje às 14:15. Compareça 15 min antes.,agendamento confirmado consulta com dr fernanda pereira em hoje as compareca min antes
7284,veridica,Entrega realizada: seu pedido Pedido #5972 foi entregue hoje às 10:45. Agradecemos!,entrega realizada seu pedido pedido foi entregue hoje as agradecemos
5779,veridica,"Olá Beatriz Oliveira, sua solicitação foi recebida. Em breve nossa equipe entrará em contato.",ola beatriz oliveira sua solicitacao foi recebida em breve nossa equipe entrara em contato
3644,falsa,"Você tem uma entrega pendente. Clique bit.ly/4q2wz9 para agendar nova data e pagar taxa de R$ 525,00.",voce tem uma entrega pendente clique bitlyqwz para agendar nova data e pagar taxa de r
8189,veridica,Seu código de confirmação é 332510. Use este código para finalizar seu cadastro.,seu codigo de confirmacao e use este codigo para finalizar seu cadastro
3204,falsa,Atualização de sistema necessária. Baixe o patch em tinyurl.com/4v43rd para continuar usando o serviço.,atualizacao de sistema necessaria baixe o patch em tinyurlcomvrd para continuar usando o servico
2247,falsa,"CAIXA ECONOMICA: Agendado para terça-feira TED p/Ana Souza valor 2.313,00 reais. Caso nao foi voce preserve a integridade da sua conta bit.ly/3h3ys1",caixa economica agendado para tercafeira ted pana souza valor reais caso nao foi voce preserve a integridade da sua conta bitlyhys
8764,veridica,"Olá Carlos Rocha, sua solicitação foi recebida. Em breve nossa equipe entrará em contato.",ola carlos rocha sua solicitacao foi recebida em breve nossa equipe entrara em contato
1710,falsa,"CAIXA ECONOMICA: Agendado para hoje TED p/Bruno Santos valor 3.925,00 reais. Caso nao foi voce preserve a integridade da sua conta tinyurl.com/7qnunz",caixa economica agendado para hoje ted pbruno santos valor reais caso nao foi voce preserve a integridade da sua conta tinyurlcomqnunz
2461,falsa,"Recebemos pedido de saque via PIX no valor de R$ 1.100,00. Caso não tenha solicitado, acesse bit.ly/hkbici e solicite reembolso.",recebemos pedido de saque via pix no valor de r caso nao tenha solicitado acesse bitlyhkbici e solicite reembolso
8904,veridica,"Olá Mariana Pereira, sua solicitação foi recebida. Em breve nossa equipe entrará em contato.",ola mariana pereira sua solicitacao foi recebida em breve nossa equipe entrara em contato
3187,falsa,"Recebemos pedido de saque via PIX no valor de R$ 2.552,00. Caso não tenha solicitado, acesse oi.is/ojnbfa e solicite reembolso.",recebemos pedido de saque via pix no valor de r caso nao tenha solicitado acesse oiisojnbfa e solicite reembolso
8867,veridica,"Fatura gerada: Vencimento em quarta-feira. Valor devido: R$ 1.368,00. Pague pelo app do banco.",fatura gerada vencimento em quartafeira valor devido r pague pelo app do banco
5479,veridica,Agendamento confirmado: Consulta com Dr. Camila Almeida em quarta-feira às 09:45. Compareça 15 min antes.,agendamento confirmado consulta com dr camila almeida em quartafeira as compareca min antes
1613,falsa,"Recebemos pedido de saque via PIX no valor de R$ 4.738,00. Caso não tenha solicitado, acesse tinyurl.com/wfugeg e solicite reembolso.",recebemos pedido de saque via pix no valor de r caso nao tenha solicitado acesse tinyurlcomwfugeg e solicite reembolso
3653,falsa,Atualização de sistema necessária. Baixe o patch em app.link/d2wupt para continuar usando o serviço.,atualizacao de sistema necessaria baixe o patch em applinkdwupt para continuar usando o servico
6864,veridica,Agendamento confirmado: Consulta com Dr. Beatriz Almeida em sexta-feira às 13:00. Compareça 15 min antes.,agendamento confirmado consulta com dr beatriz almeida em sextafeira as compareca min antes
6320,veridica,Seu código de confirmação é 122211. Use este código para finalizar seu cadastro.,seu codigo de confirmacao e use este codigo para finalizar seu cadastro
7072,veridica,"Fatura gerada: Vencimento em amanhã. Valor devido: R$ 1.282,00. Pague pelo app do banco.",fatura gerada vencimento em amanha valor devido r pague pelo app do banco
85,falsa,"Recebemos pedido de saque via PIX no valor de R$ 2.787,00. Caso não tenha solicitado, acesse bit.ly/rr7s20 e solicite reembolso.",recebemos pedido de saque via pix no valor de r caso nao tenha solicitado acesse bitlyrrs e solicite reembolso
9665,veridica,Agendamento confirmado: Consulta com Dr. Lucas Ribeiro em segunda-feira às 13:45. Compareça 15 min antes.,agendamento confirmado consulta com dr lucas ribeiro em segundafeira as compareca min antes
7131,veridica,Entrega realizada: seu pedido Pedido #4889 foi entregue hoje às 12:30. Agradecemos!,entrega realizada seu pedido pedido foi entregue hoje as agradecemos
2891,falsa,Atualize seus dados no banco: bit.ly/zka744 - Falha em 24h pode cancelar sua conta.,atualize seus dados no banco bitlyzka falha em h pode cancelar sua conta
2519,falsa,"Seu código de segurança é 511154. Não compartilhe. Caso não pediu, acesse app.link/j92ieu.",seu codigo de seguranca e nao compartilhe caso nao pediu acesse applinkjieu
9430,veridica,Promoção: Compre 2 e leve 3 na loja ModaAqui. Válido até terça-feira.,promocao compre e leve na loja modaaqui valido ate tercafeira
4541,falsa,"Olá, sou do suporte técnico. Notamos atividade suspeita no seu aparelho. Autorize remoto em bit.ly/pi9b8u.",ola sou do suporte tecnico notamos atividade suspeita no seu aparelho autorize remoto em bitlypibu
4372,falsa,Seu CPF foi bloqueado por suspeita de fraude. Clique rb.gy/0e653n para desbloquear antes de quarta-feira.,seu cpf foi bloqueado por suspeita de fraude clique rbgyen para desbloquear antes de quartafeira
9316,veridica,Agendamento confirmado: Consulta com Dr. Camila Souza em quinta-feira às 15:00. Compareça 15 min antes.,agendamento confirmado consulta com dr camila souza em quintafeira as compareca min antes
4864,falsa,"Transferência pedida no valor de R$ 4.914,00. Se não reconhece, acesse rb.gy/hroruk e cancele agora.",transferencia pedida no valor de r se nao reconhece acesse rbgyhroruk e cancele agora
9463,veridica,"Fatura gerada: Vencimento em terça-feira. Valor devido: R$ 3.593,00. Pague pelo app do banco.",fatura gerada vencimento em tercafeira valor devido r pague pelo app do banco
4398,falsa,"Recebemos pedido de saque via PIX no valor de R$ 1.763,00. Caso não tenha solicitado, acesse tinyurl.com/omleml e solicite reembolso.",recebemos pedido de saque via pix no valor de r caso nao tenha solicitado acesse tinyurlcomomleml e solicite reembolso
3182,falsa,"Seu código de segurança é 020114. Não compartilhe. Caso não pediu, acesse tinyurl.com/8hhn6q.",seu codigo de seguranca e nao compartilhe caso nao pediu acesse tinyurlcomhhnq
7587,veridica,SESC: Inscrição confirmada para o curso Iniciação em Fotografia em terça-feira. Boas-vindas!,sesc inscricao confirmada para o curso iniciacao em fotografia em tercafeira boasvindas
2040,falsa,"Seu código de segurança é 022504. Não compartilhe. Caso não pediu, acesse rb.gy/posqf4.",seu codigo de seguranca e nao compartilhe caso nao pediu acesse rbgyposqf
8129,veridica,"Recarga realizada com sucesso. Crédito de R$ 3.439,00 adicionado ao número +55 (85) 7176-8814.",recarga realizada com sucesso credito de r adicionado ao numero
3209,falsa,"Recebemos pedido de saque via PIX no valor de R$ 4.483,00. Caso não tenha solicitado, acesse bit.ly/htu34y e solicite reembolso.",recebemos pedido de saque via pix no valor de r caso nao tenha solicitado acesse bitlyhtuy e solicite reembolso
7519,veridica,Agendamento confirmado: Consulta com Dr. Fernanda Souza em hoje às 20:30. Compareça 15 min antes.,agendamento confirmado consulta com dr fernanda souza em hoje as compareca min antes
3667,falsa,Atualização de sistema necessária. Baixe o patch em bit.ly/ssb6fq para continuar usando o serviço.,atualizacao de sistema necessaria baixe o patch em bitlyssbfq para continuar usando o servico
3449,falsa,"Transferência pedida no valor de R$ 4.805,00. Se não reconhece, acesse rb.gy/idqh79 e cancele agora.",transferencia pedida no valor de r se nao reconhece acesse rbgyidqh e cancele agora
68,falsa,"Transferência pedida no valor de R$ 600,00. Se não reconhece, acesse rb.gy/5ba75u e cancele agora.",transferencia pedida no valor de r se nao reconhece acesse rbgybau e cancele agora
219,falsa,"Transferência pedida no valor de R$ 581,00. Se não reconhece, acesse tinyurl.com/lqwlvu e cancele agora.",transferencia pedida no valor de r se nao reconhece acesse tinyurlcomlqwlvu e cancele agora
1882,falsa,"Você tem uma entrega pendente. Clique tinyurl.com/u05z4m para agendar nova data e pagar taxa de R$ 4.564,00.",voce tem uma entrega pendente clique tinyurlcomuzm para agendar nova data e pagar taxa de r
5404,veridica,"Olá Camila Costa, sua solicitação foi recebida. Em breve nossa equipe entrará em contato.",ola camila costa sua solicitacao foi recebida em breve nossa equipe entrara em contato
3993,falsa,"Recebemos pedido de saque via PIX no valor de R$ 4.053,00. Caso não tenha solicitado, acesse oi.is/gzyizc e solicite reembolso.",recebemos pedido de saque via pix no valor de r caso nao tenha solicitado acesse oiisgzyizc e solicite reembolso
5413,veridica,SESC: Inscrição confirmada para o curso Iniciação em Fotografia em hoje. Boas-vindas!,sesc inscricao confirmada para o curso iniciacao em fotografia em hoje boasvindas
1330,falsa,"Olá, sou do suporte técnico. Notamos atividade suspeita no seu aparelho. Autorize remoto em app.link/dj532f.",ola sou do suporte tecnico notamos atividade suspeita no seu aparelho autorize remoto em applinkdjf
2637,falsa,"Seu código de segurança é 222052. Não compartilhe. Caso não pediu, acesse app.link/zlm5vu.",seu codigo de seguranca e nao compartilhe caso nao pediu acesse applinkzlmvu
2438,falsa,"Olá, sou do suporte técnico. Notamos atividade suspeita no seu aparelho. Autorize remoto em rb.gy/m3znws.",ola sou do suporte tecnico notamos atividade suspeita no seu aparelho autorize remoto em rbgymznws
9149,veridica,"Banco do Brasil: TED agendado para quarta-feira no valor de R$ 4.574,00. Saldo após operação: R$ 1.154,00.",banco do brasil ted agendado para quartafeira no valor de r saldo apos operacao r
4341,falsa,"Parabéns Mariana Rocha! Você ganhou um prêmio de R$ 3.441,00. Acesse oi.is/lv1t4d e confirme seus dados para resgatar.",parabens mariana rocha voce ganhou um premio de r acesse oiislvtd e confirme seus dados para resgatar
7609,veridica,Seu código de confirmação é 344403. Use este código para finalizar seu cadastro.,seu codigo de confirmacao e use este codigo para finalizar seu cadastro
6479,veridica,Entrega realizada: seu pedido Pedido #6888 foi entregue hoje às 19:15. Agradecemos!,entrega realizada seu pedido pedido foi entregue hoje as agradecemos
2591,falsa,Atualize seus dados no banco: bit.ly/7pz4m6 - Falha em 24h pode cancelar sua conta.,atualize seus dados no banco bitlypzm falha em h pode cancelar sua conta
751,falsa,Atualização de sistema necessária. Baixe o patch em tinyurl.com/54w487 para continuar usando o serviço.,atualizacao de sistema necessaria baixe o patch em tinyurlcomw para continuar usando o servico
2448,falsa,"Transferência pedida no valor de R$ 2.232,00. Se não reconhece, acesse rb.gy/jv8lrz e cancele agora.",transferencia pedida no valor de r se nao reconhece acesse rbgyjvlrz e cancele agora
8061,veridica,Aviso de manutenção: o sistema ficará indisponível em quarta-feira das 10:00 às 15:30.,aviso de manutencao o sistema ficara indisponivel em quartafeira das as
1398,falsa,"Recebemos pedido de saque via PIX no valor de R$ 16,00. Caso não tenha solicitado, acesse bit.ly/8d2odk e solicite reembolso.",recebemos pedido de saque via pix no valor de r caso nao tenha solicitado acesse bitlydodk e solicite reembolso
7618,veridica,"Banco do Brasil: TED agendado para segunda-feira no valor de R$ 1.836,00. Saldo após operação: R$ 3.738,00.",banco do brasil ted agendado para segundafeira no valor de r saldo apos operacao r
3686,falsa,"Seu código de segurança é 443510. Não compartilhe. Caso não pediu, acesse bit.ly/jnef0y.",seu codigo de seguranca e nao compartilhe caso nao pediu acesse bitlyjnefy
139,falsa,Seu CPF foi bloqueado por suspeita de fraude. Clique oi.is/g4w58r para desbloquear antes de sexta-feira.,seu cpf foi bloqueado por suspeita de fraude clique oiisgwr para desbloquear antes de sextafeira
7301,veridica,Agendamento confirmado: Consulta com Dr. Lucas Cardoso em quarta-feira às 22:15. Compareça 15 min antes.,agendamento confirmado consulta com dr lucas cardoso em quartafeira as compareca min antes
9137,veridica,SESC: Inscrição confirmada para o curso Python para Iniciantes em quinta-feira. Boas-vindas!,sesc inscricao confirmada para o curso python para iniciantes em quintafeira boasvindas
4388,falsa,Seu CPF foi bloqueado por suspeita de fraude. Clique tinyurl.com/4hnn7f para desbloquear antes de segunda-feira.,seu cpf foi bloqueado por suspeita de fraude clique tinyurlcomhnnf para desbloquear antes de segundafeira
2518,falsa,"Olá, sou do suporte técnico. Notamos atividade suspeita no seu aparelho. Autorize remoto em app.link/80q15f.",ola sou do suporte tecnico notamos atividade suspeita no seu aparelho autorize remoto em applinkqf
27,falsa,"Seu código de segurança é 424505. Não compartilhe. Caso não pediu, acesse oi.is/yzcoto.",seu codigo de seguranca e nao compartilhe caso nao pediu acesse oiisyzcoto
5914,veridica,Entrega realizada: seu pedido Pedido #8869 foi entregue hoje às 12:00. Agradecemos!,entrega realizada seu pedido pedido foi entregue hoje as agradecemos
9649,veridica,Aviso de manutenção: o sistema ficará indisponível em segunda-feira das 09:45 às 21:00.,aviso de manutencao o sistema ficara indisponivel em segundafeira das as
3181,falsa,Seu CPF foi bloqueado por suspeita de fraude. Clique rb.gy/vbye9s para desbloquear antes de amanhã.,seu cpf foi bloqueado por suspeita de fraude clique rbgyvbyes para desbloquear antes de amanha
517,falsa,"Parabéns Ana Santos! Você ganhou um prêmio de R$ 1.163,00. Acesse app.link/9s9vs1 e confirme seus dados para resgatar.",parabens ana santos voce ganhou um premio de r acesse applinksvs e confirme seus dados para resgatar
612,falsa,"Seu código de segurança é 323031. Não compartilhe. Caso não pediu, acesse tinyurl.com/ae9z5j.",seu codigo de seguranca e nao compartilhe caso nao pediu acesse tinyurlcomaezj
666,falsa,Atualize seus dados no banco: rb.gy/xp323c - Falha em 24h pode cancelar sua conta.,atualize seus dados no banco rbgyxpc falha em h pode cancelar sua conta
8803,veridica,Agendamento confirmado: Consulta com Dr. Mariana Ribeiro em sexta-feira às 16:30. Compareça 15 min antes.,agendamento confirmado consulta com dr mariana ribeiro em sextafeira as compareca min antes
7499,veridica,"Fatura gerada: Vencimento em quarta-feira. Valor devido: R$ 4.688,00. Pague pelo app do banco.",fatura gerada vencimento em quartafeira valor devido r pague pelo app do banco
328,falsa,"Recebemos pedido de saque via PIX no valor de R$ 4.140,00. Caso não tenha solicitado, acesse bit.ly/po3zdr e solicite reembolso.",recebemos pedido de saque via pix no valor de r caso nao tenha solicitado acesse bitlypozdr e solicite reembolso
1407,falsa,"Olá, sou do suporte técnico. Notamos atividade suspeita no seu aparelho. Autorize remoto em tinyurl.com/f49hwf.",ola sou do suporte tecnico notamos atividade suspeita no seu aparelho autorize remoto em tinyurlcomfhwf
4304,falsa,Atualize seus dados no banco: tinyurl.com/j9blc7 - Falha em 24h pode cancelar sua conta.,atualize seus dados no banco tinyurlcomjblc falha em h pode cancelar sua conta
