id,label,message
23884,golpe,"Entrega com taxa pendente R$4.278,00. Pagamento em bit.ly/j9p2ftj para finalizar..."
35265,golpe,Suporte técnico: autorização remota pendente. Conecte-se em app.link/yosgqwh para resolver.
41519,golpe,"Você recebeu um PIX de R$2.120,00. Para reembolsar acesse app.link/7774ckr e confirme identidade. "
52487,veridico,Entregarealizada:seupedidoPedido#568970foientreguehojeàs22:15.Agradecemosapreferência!Protocolo:369423.
14684,golpe,Suporte técnico: autorização REMOTA pendente. Conecte-se em go.link/hnwglfv para resolver. - atualize ja..
6371,golpe,"Seu código de segurança é 767689. NUNCA compartilhe. Se não pediu, acesse go.link/ye959tk."
74207,veridico,"Fatura gerada: Vencimento em amanhã. Valor devido: R$ 2.088,00. Pague pelo app. Protocolo: 601737. Em caso de dúvidas ligue +55 (85) 8035-9122."
11871,golpe,"VOCÊ recebeu um PIX de R$6.877,00. Para reembolsar acesse bit.ly/excl2ct e confirme identidade."
83396,veridico,"Recarga realizada com sucesso. Crédito de R$ 4.155,00 adicionado ao número +55 (85) 3939-4305."
10241,golpe,Atualize dados agora: tinyurl.com/xiwpii2 ou sua conta sera encerrada em segunda-feira. 🚨 Nao responda a ninguem
32006,golpe,"Seu código de segurança é 562346. NUNCA compartilhe. Se não pediu, acesse go.link/qlzkpa7."
95933,veridico,SESC: Inscrição confirmada para Python para Iniciantes em sexta-feira. Boas-vindas!
56588,veridico,"Recarga realizada com sucesso. Crédito de R$ 6.814,00 adicionado ao número +55 (11) 4765-7706."
74120,veridico,"Bom dia, Agendamento confirmado: Consulta com Dr. Larissa Costa em sexta-feira às 20:30. Comparecer 15min antes."
98647,veridico,Entrega realizada: seu pedido Pedido #812393 foi entregue hoje às 14:30. Agradecemos a preferência!
72912,veridico,Seu código de confirmação é 243829. Utilize para concluir seu cadastro.
27185,golpe,Pagamento recusado: verifique seus dados em tinyurl.com/cpbiy52 caso contrario bloqueio. - atualize ja
87808,veridico,SESC: Inscrição confirmada para Marketing Digital em terça-feira. Boas-vindas!
68385,veridico,"Recarga realizada com sucesso. Crédito de R$ 7.211,00 adicionado ao número +55 (21) 1118-0024."
19639,golpe,Suporte técnico: autorização remota pendente. Conecte-se em go.link/7rb4ya1 para resolver. Urgente
94209,veridico,"Fatura gerada: Vencimento em segunda-feira. Valor devido: R$ 7.150,00. Pague pelo app."
85914,veridico,"Compra confirmada: TechStore - Pedido Pedido #277230. Valor R$ 3.046,00. Acompanhe pelo app. Protocolo: 571156."
52388,veridico,Agendamento confirmado: Consulta com Dr. Ana Souza em amanhã às 20:30. Comparecer 15min antes. Protocolo: 923099.
65675,veridico,Aviso: Agendamento confirmado: Consulta com Dr. Sofia Silva em sábado às 16:00. Comparecer 15min antes.
68638,veridico,"Olá, Olá Ana Oliveira, sua solicitação foi recebida. Em breve nossa equipe entrará em contato. Em caso de dúvidas ligue +55 (31) 3540-2845."
61733,veridico,"Olá, SESC: Inscrição confirmada para Excel Avançado em quinta-feira. Boas-vindas! Em caso de dúvidas ligue +55 (11) 0362-0837."
71196,veridico,"Fatura gerada: Vencimento em quinta-feira. Valor devido: R$ 5.398,00. Pague pelo app."
39087,golpe,"Entrega com taxa pendente R$803,00. Pagamento em app.link/0v95d02 para finalizar."
30681,golpe,Atualize dados agora: oi.is/a5990sa ou sua conta será encerrada em segunda-feira. 😐
18474,golpe,"Parabéns Mariana Ferreira! Você ganhou R$2.030,00. Resgate em oi.is/t6d81xv / enviar dados agora."
98546,veridico,Aviso: Mensagem do sistema: manutencao programada em sexta-feira das 17:15 às 07:45. Protocolo: 239547.
95675,veridico,"Bom dia, Entrega realizada: seu pedido Pedido #924794 foi entregue hoje às 06:00. Agradecemos a preferência!"
88814,veridico,"Bom dia, Recarga realizada com sucesso. Crédito de R$ 7.401,00 adicionado ao número +55 (61) 6017-6792. Em caso de dúvidas ligue +55 (51) 2747-0980."
62170,veridico,SESC: Inscrição confirmada para Iniciação em Fotografia em terça-feira. Boas-vindas!
55564,veridico,Agendamento confirmado: Consulta com Dr. Paulo Ferreira em sexta-feira às 15:30. Comparecer 15min antes. Em caso de dúvidas ligue +55 (41) 7069-5170.
74754,veridico,SESC: Inscrição confirmada para Yoga em segunda-feira. Boas-vindas!
94965,veridico,Agendamento confirmado: Consulta com Dr. Ana Cardoso em hoje às 23:30. Comparecer 15min antes.
7274,golpe,"Entrega com taxa pendente R$2.633,00. Pagamento em linktr.ee/64ipp5d para finalizar."
2092,golpe,"Parabéns Paulo Oliveira! Você ganhou R$4.170,00. Resgate em rb.gy/oh57fwd / enviar dados agora.?!"
99555,veridico,"Compra confirmada: ModaAqui - Pedido Pedido #215807. Valor R$ 5.748,00. Acompanhe pelo app."
43773,golpe,Pagamento recusado: verifique seus dados em bit.ly/79ffz9c caso contrario bloqueio.
8963,golpe,"Entrega com taxa pendente R$5.143,00. Pagamento em tinyurl.com/gb8j42u para finalizar. Nao responda a ninguem"
5152,golpe,Pagamento recusado: verifique seus dados em bit.ly/idue8vh caso contrario bloqueio. - atualize ja
89125,veridico,"Compra confirmada: ModaAqui - Pedido Pedido #452919. Valor R$ 3.049,00. Acompanhe pelo app."
34292,golpe,Atualize dados agora: oi.is/efnbxrv ou sua conta será encerrada em sexta-feira. 🙂 Urgente
58163,veridico,"Fatura gerada: Vencimento em terça-feira. Valor devido: R$ 6.157,00. Pague pelo app. Em caso de dúvidas ligue +55 (27) 2684-4376."
83228,veridico,"Recarga realizada com sucesso. Crédito de R$ 3.532,00 adicionado ao número +55 (85) 7374-1383."
33905,golpe,"Parabéns Rafaela Souza! Você ganhou R$2.798,00. Resgate em oi.is/gw3lpqh / enviar dados agora. Aja agora"
92566,veridico,"Olá, Recarga realizada com sucesso. Crédito de R$ 7.681,00 adicionado ao número +55 (61) 0378-9241."
29972,golpe,"Seu código DE segurança é 324267. NUNCA compartilhe. Se não pediu, acesse app.link/por0pm5. - atualize ja"
81191,veridico,"Recarga realizada com sucesso. Crédito de R$ 5.146,00 adicionado ao número +55 (71) 8183-6539. Protocolo: 842011."
78316,veridico,"Aviso: Fatura gerada: Vencimento em sexta-feira. Valor devido: R$ 3.331,00. Pague pelo app."
833,golpe,"Você recebeu um PIX de R$2.846,00. Para reembolsar acesse app.link/qqc8u8k e confirme identidade. Urgente"
13554,golpe,Suporte técnico: AUTORIZAÇÃO remota pendente. Conecte-se em go.link/8f77knq para resolver. Urgente 
89400,veridico,Aviso: Agendamento confirmado: Consulta com Dr. Lucas Almeida em sexta-feira às 08:15. Comparecer 15min antes. Protocolo: 505558. Em caso de dúvidas ligue +55 (51) 2301-8703.
28134,golpe,URGENTE: Caixa detectou atividade suspeita na sua conta Gustavo Rocha. Acesse tinyurl.com/wb9ll3i e confirme antes de quinta-feira.
80951,veridico,"Bom dia, Itau: TED agenndado para hoje no valor de R$ 4.394,00. Saldo apos: R$ 14.469,00."
14966,golpe,"Entrega com taxa pendente R$6.821,00. Pagamento em go.link/0eryg69 para finalizar."
97239,veridico,"Olá Isabela Nunes, sua solicitação foi recebida. Em breve nossa equipe entrará em contato."
49151,golpe,URGENTE: Santander detectou atividade suspeita na sua conta Marina Almeida. Acesse linktr.ee/t646epi e confirme antes de quinta-feira.
26623,golpe,"Paulo Araujo, seu CPF foi bloqueado por suspeita de fraude. Desbloqueie em app.link/vrdb761 ou ligue +55 (71) 5179-7688."
409,golpe,ATUALIZE dados agora: bit.ly/r09h03j ou sua conta será encerrada em sábado. ✅ Urgente
52938,veridico,"Compra confirmada: Farmácia Saúde - Pedido Pedido #519212. Valor R$ 4.793,00. Acompanhe pelo app."
95021,veridico,"Bom dia, SESC: Inscrição confirmada para Python para Iniciantes em amanhã. Boas-vindas! Em caso de dúvidas ligue +55 (61) 0498-9314."
18899,golpe,"Entrega COM taxa pendente R$5.531,00. Pagamento em go.link/oketc23 para finalizar."
8983,golpe,"Mariana Nunes, seu CPF foi bloqueado por suspeita de fraude. Desbloqueie em app.link/8abpnd7 ou ligue +55 (41) 4088-0284. Urgente"
25857,golpe,"João Ribeiro, seu CPF foi bloqueado por suspeita de fraude. Desbloqueie em bit.ly/xj8efx2 ou ligue +55 (27) 4974-5196. Aja agora"
89410,veridico,Aviso: Entrega realizada: seu pedido Pedido #294342 foi entregue hoje às 12:00. Agradecemos a preferência! Em caso de dúvidas ligue +55 (11) 3582-1454.
67958,veridico,Mensagem do sistema: manutencao programada em amanha das 08:45 às 15:30. Em caso de dúvidas ligue +55 (31) 5759-9676.
5956,golpe,"Seu código de segurança é 741797. NUNCA compartilhe. Se não pediu, acesse oi.is/co8bguo. Nao responda a ninguem"
1190,golpe,Atualize dados agora: go.link/zfnk17n ou sua conta será encerrada em segunda-feira. 🚨
16025,golpe,URGENTE: Bradesco DETECTOU atividade suspeita na sua conta Camila Souza. Acesse tinyurl.com/uhn2csb e confirme antes de sábado. - atualize ja
60286,veridico,"Compra confirmada: Loja do João - Pedido Pedido #993001. Valor R$ 6.241,00. Acompanhe pelo app. Em caso de dúvidas ligue +55 (27) 9678-3521."
17010,golpe,"Você recebeu um PIX de R$736,00. Para reembolsar acesse rb.gy/f3cdy8z e confirme identidade."
74607,veridico,"Nubank: TED agendado para sábado no valor de R$ 3.720,00. Saldo após: R$ 3.791,00."
38571,golpe,"Seu CODIGO de seguranca e 194910. NUNCA compartilhe. Se nao pediu, acesse tinyurl.com/hh8v9rq. Urgente"
9945,golpe,Suporte técnico: autorização remota pendente. Conecte-se em bit.ly/7xf3olg para resolver. Aja agora
3854,golpe,URGENTE: Itaú detectou atividade suspeita na sua conta Larissa Ferreira. Acesse oi.is/t908x92 e confirme antes de quarta-feira.
54613,veridico,"Bom dia, Bradesco: TED agendado para quarta-feira no valor de R$ 1.493,00. Saldo após: R$ 17.789,00."
51517,veridico,Mensagem do sistema: manutenção programada em terça-feira das 13:30 às 15:00. Protocolo: 377065.
7130,golpe,"Entrega com taxa pendente R$5.725,00. Pagamento em rb.gy/t4814wv para finalizar."
55793,veridico,"Nubank: TED agendado para segunda-feira no valor de R$ 102,00. Saldo após: R$ 7.337,00."
99505,veridico,Mensagem do sistema: manutenção programada em sábado das 22:00 às 10:30.
78461,veridico,Seu codigo de confirmacao e 579905. Utilize para concluir seu cadastro. Em caso de dúvidas ligue +55 (51) 8988-5668.
20315,golpe,"Transferência não autorizada R$2.169,00 — cancele em tinyurl.com/43r6ty2 ou perderá a quantia."
10451,golpe,"Parabéns Bruno Ferreira! Você ganhou R$4.185,00. Resgate em linktr.ee/ilowflx / enviar dados agora. Urgente"
5386,golpe,"Parabens Bruno Ferreira! Você ganhou R$6.503,00. Resgate em tinyurl.com/6wsq2ov / enviar dados agora. Urgente"
96164,veridico,Aviso: Mensagem do sistema: manutenção programada em sábado das 12:30 às 08:45. Protocolo: 908886.
56855,veridico,"Compra confirmada: ModaAqui - Pedido Pedido #108815. Valor R$ 2.272,00. Acompanhe pelo app."
60095,veridico,Mensagem do sistema: manutenção programada em segunda-feira das 17:15 às 06:45.
68338,veridico,"Aviso: Recarga realizada com sucesso. Crédito de R$ 557,00 adicionado ao número +55 (85) 1867-9431. Protocolo: 531918."
77599,veridico,Agendamento confirmado: Consulta com Dr. Rafaela Santos em sábado às 16:00. Comparecer 15min antes. Em caso de dúvidas ligue +55 (41) 6688-7450.
35955,golpe,"Você recebeu um PIX de R$5.883,00. Para reembolsar acesse app.link/v3l5yf9 e confirme identidade."
77253,veridico,"Nubank: TED agendado para sexta-feira no valor de R$ 5.313,00. Saldo após: R$ 1.913,00."
3652,golpe,Atualize dados agora: oi.is/j952vsi ou sua conta será encerrada em sexta-feira. 😐 Urgente?!
35821,golpe,"Seu código de segurança é 517874. NUNCA compartilhe. Se não pediu, acesse rb.gy/1nvb3rt. Urgente"
38273,golpe,URGENTE: Banco do Brasil detectou atividade suspeita na sua conta Marina Almeida. Acesse oi.is/8fbmz99 e confirme antes de sexta-feira.
84766,veridico,Seu código de confirmação é 335078. Utilize para concluir seu cadastro.
17138,golpe,Pagamento recusado: verifique seus dados em rb.gy/wmnn45x caso contrario bloqueio. Nao responda a ninguem
87311,veridico,Entrega realizada: seu pedido Pedido #857557 foi entregue hoje às 13:00. Agradecemos a preferência!
85171,veridico,"Compra confirmada: Loja do João - Pedido Pedido #508364. Valor R$ 1.213,00. Acompanhe pelo app. Protocolo: 641985."
13176,golpe,URGENTE: Bradesco detectou atividade suspeita na sua conta Rafael Rocha. Acesse linktr.ee/2ute3kl e confirme antes de amanhã.
8538,golpe,Atualize dados agora: oi.is/qkbh1gk ou sua conta será encerrada em quinta-feira. ✅
84501,veridico,"Fatura gerada: Vencimento em quarta-feira. Valor devido: R$ 394,00. Pague pelo app. Em caso de dúvidas ligue +55 (71) 3966-0183."
42769,golpe,URGENTE: Santander detectou atividade suspeita na sua conta Larissa Araujo. Acesse rb.gy/v0mx4tf e confirme antes de sábado. Urgente
60768,veridico,"Aviso: Olá Ana Martins, sua solicitação foi recebida. Em breve nossa equipe entrará em contato."
38131,golpe,Atualize DADOS agora: rb.gy/ f80m3a1 ou sua conta sera encerrada em amanha.
14704,golpe,"Seu codigo de seguranca e 475064. NUNCA compartilhe.. Se nao pediu, acesse linktr.ee/vjwvgps."
10340,golpe,Atualize dados agora: app.link/7e9r1os ou sua conta sera encerrada em sexta-feira. 🚨
65868,veridico,Mensagem do sistema: manutenção programada em quinta-feira das 10:45 às 16:15. Protocolo: 416660.
3266,golpe,"Você recebeu um PIX de R$689,00. Para reembolsar acesse tinyurl.com/sbrj31t e confirme identidade."
25681,golpe,URGENTE: Banco do Brasil detectou atividade suspeita na sua conta Rafael Costa. Acesse oi.is/yy6iq74 e confirme antes de quarta-feira.
71098,veridico,"Bom dia, Compra confirmada: AutoPeças Plus - Pedido Pedido #540376. Valor R$ 5.114,00. Acompanhe pelo app."
91923,veridico,Entrega realizada: seu pedido Pedido #457473 foi entregue hoje às 22:30. Agradecemos a preferência!
67854,veridico,"Olá, Olá Rafaela Santos, sua solicitação foi recebida. Em breve nossa equipe entrará em contato."
5865,golpe,URGENTE: Banco do Brasil detectou atividade suspeita na sua conta Rafaela Almeida. Acesse go.link/w269vcf e confirme antes de amanhã. Nao responda a ninguem
2417,golpe,Suporte tecnico: @UTORIZ@C@O remot@ pendente. Conecte-se em oi.is/r5f7qux p@r@ resolver. 
75020,veridico,"Recarga realizada com sucesso. Credito de R$ 3.805,00 adicionado ao numero +55 (11) 5151-9961."
8820,golpe,"Bruno Gomes, seu CPF foi bloqueado por suspeita de fraude. Desbloqueie em tinyurl.com/yk6pmnb ou ligue +55 (85) 4097-7673."
11644,golpe,"Parabéns Diego Almeida! Você ganhou R$1.944,00. Resgate em bit.ly/fvark98 / enviar dados agora. Urgente"
17278,golpe,"Você recebeu um PIX de R$2.762,00. Para reembolsar acesse go.link/rgx6riy e confirme identidade."
42099,golpe,Suporte técnico: autorização remota pendente. Conecte-se em go.link/4wq7o2u para resolver.
6174,golpe,Suporte tecnico: autorizacao REMOTA pendente. Conecte-se em bit.ly/z0gi2nx para resolver.
4014,golpe,"Você recebeu um PIX de R$3.371,00. Para reembolsar acesse oi.is/hns7g1q e confirme identidade. Urgente "
58586,veridico,"Aviso: Recarga realizada com sucesso. Crédito de R$ 7.995,00 adicionado ao número +55 (71) 9154-3173."
73854,veridico,Aviso: Entrega realizada: seu pedido Pedido #319575 foi entregue hoje às 10:45. Agradecemos a preferência!
99040,veridico,"Bom dia, Fatura gerada: Vencimento em quarta-feira. Valor devido: R$ 3.208,00. Pague pelo app. Em caso de dúvidas ligue +55 (85) 0206-5643."
71960,veridico,Seu código de confirmação é 271070. Utilize para concluir seu cadastro. Protocolo: 925248.
24269,golpe,"Transferência nao autorizada R$5.246,00 — cancele em rb.gy/6j4qoxa ou perdera a quantia."
48555,golpe,Suporte tecnico: autorizacao remota pendente. Conecte-se em oi.is/ f1amdoy para resolver.
21213,golpe,PAGAMENTO recusado: verifique seus dados em go.link/b6key8e caso contrario bloqueio. - atualize ja
25602,golpe,"Você recebeu um PIX de R$7.993,00. Para reembolzar acezze go.link/zhjn4zl e confirme identidade. - atualize ja"
83838,veridico,Agendamento confirmado: Consulta com Dr. Rafaela Souza em sábado às 12:45. Comparecer 15min antes. Protocolo: 283672.
20184,golpe,Suporte tecnico: autorizacao remota pendente. Conecte-se em app.link/ ea04l0m para resolver.
34406,golpe,"Entrega com taxa pendente R$7.268,00. Pagamento em oi.is/ol8qr6i para finalizar."
21894,golpe,"Bruno Oliveira, seu CPF foi bloqueado por suspeita de fraude. Desbloqueie em app.link/27mjvaa ou ligue +55 (61) 3758-1971."
33129,golpe,Atualize dados agora: go.link/1pf8ju3 ou sua conta sera encerrada em quarta-feira.  Aja agora
69830,veridico,"Fatura gerada: Vencimento em sexta-feira. Valor devido: R$ 5.015,00. Pague pelo app."
25030,golpe,Suporte técnico: autorização remota pendente. Conecte-se em oi.is/u2hvf59 para resolver. Nao responda a ninguem
1466,golpe,"Transferência não autorizada R$7.799,00 — cancele em rb.gy/9m8yg35 ou perderá a quantia. Nao responda a ninguem"
97085,veridico,"Compra confirmada: MercadoFácil - Pedido Pedido #642704. Valor R$ 67,00. Acompanhe pelo app."
13579,golpe,Suporte técnico: autorização remota pendente. Conecte-se em rb.gy/yhso7c3 para resolver. Nao responda a ninguem
30093,golpe,"SEU codigo de seguranca e 645198. NUNCA compartilhe. Se nao pediu, acesse linktr.ee/n7ga5lp. Urgente"
63478,veridico,SESC: Inscrição confirmada para Desenvolvimento Web em segunda-feira. Boas-vindas! Protocolo: 926708.
42403,golpe,"Transferência nao autorizada R$5.691,00 — cancele em linktr.ee/paa7klw ou perdera a quantia. Nao responda a ninguem"
30819,golpe,"Mariana Almeida, seu CPF foi bloqueado por suspeita de fraude. Desbloqueie em tinyurl.com/ba8885d ou ligue +55 (27) 7086-0212. Aja agora"
54267,veridico,"Olá, Fatura gerada: Vencimento em quarta-feira. Valor devido: R$ 5.369,00. Pague pelo app. Protocolo: 615696."
77419,veridico,"Compra confirmada: Casa e Cia - Pedido Pedido #977404. Valor R$ 2.746,00. Acompanhe pelo app."
19175,golpe,"Seu código de segurança é 769047. NUNCA compartilhe. Se não pediu, acesse rb.gy/7ao8dl5."
24229,golpe,"Parabéns Mateus Carvalho! Você ganhou R$4.644,00. Resgate em bit.ly/2312f5u / enviar dados agora."
51007,veridico,"Olá Paulo Ferreira, sua solicitação foi recebida. Em breve nossa equipe entrará em contato."
99737,veridico,Seu código de confirmação é 150325. Utilize para concluir seu cadastro. Em caso de dúvidas ligue +55 (31) 9927-3639.
92638,veridico,"Bom dia, Mensagem do sistema: manutenção programada em terça-feira das 21:15 às 06:30. Em caso de dúvidas ligue +55 (21) 4187-3081."
57858,veridico,"Olá, Olá Marina Ribeiro, sua solicitação foi recebida. Em breve nossa equipe entrará em contato."
9420,golpe,"Seu código de segurança é 508119. NUNCA compartilhe. Se não pediu, acesse linktr.ee/3txt4dw."
15947,golpe,Suporte tecnico: autorizacao remota pendente. Conecte-se em bit.ly/sgcap4e para resolver. Urgente
45209,golpe,"Entrega com taxa pendente R$7.715,00. Pagamento em go.link/ apnijxo para finalizar."
55496,veridico,Mensagem do sistema: manutenção programada em sexta-feira das 14:45 às 09:45. Em caso de dúvidas ligue +55 (21) 4612-6913.
4113,golpe,"Parabenz Carloz Rocha! Você ganhou R$3.655,00. Rezgate em go.link/hy9rwx3 / enviar dadoz agora."
17132,golpe,"Seu código de segurança é 226123. NUNCA compartilhe. Se não pediu, acesse oi.is/k0ne67j."
99340,veridico,Mensagem do sistema: manutenção programada em amanhã das 15:00 às 12:00.
46575,golpe,"Você recebeu um PIX de R$5.152,00. Para reembolsar acesse tinyurl.com/hk4nacd e confirme identidade. Aja agora"
97049,veridico,Entrega realizada: seu pedido Pedido #154428 foi entregue hoje às 12:15. Agradecemos a preferência! Em caso de dúvidas ligue +55 (11) 8955-2436.
49567,golpe,"Entrega com taxa pendente R$2.037,00. Pagamento em rb.gy/0vxtjme para finalizar."
93229,veridico,"Bom dia, Agendamento confirmado: Consulta com Dr. Carlos Cardoso em quarta-feira às 21:00. Comparecer 15min antes. Em caso de dúvidas ligue +55 (27) 4006-2397."
39350,golpe,"Parabéns Isabela Ferreira! Você ganhou R$859,00. Resgate em bit.ly/66drdy0 / enviar dados agora. - atualize ja"
67696,veridico,"Aviso: Recarga realizada com sucesso. Credito de R$ 5.009,00 adicionado ao numero +55 (31) 2678-0531."
24375,golpe,"Seu código de segurança é 469196. NUNCA compartilhe. Se não pediu, acesse linktr.ee/wh9u9nm."
522,golpe,"Diego Almeida, seu CPF foi bloqueado por suspeita de fraude. Desbloqueie em go.link/ok25y4s ou ligue +55 (71) 0233-2055."
50980,veridico,"Recarga realizada com sucesso. Crédito de R$ 6.348,00 adicionado ao número +55 (11) 5446-1116. Protocolo: 347264."
1522,golpe,"Transferência não autorizada R$6.889,00 — cancele em go.link/jjmkcvr ou perderá a quantia. Aja agora"
43274,golpe,"Paulo Carvalho, seu CPF foi bloqueado por suspeita de fraude. Desbloqueie em app.link/9hkq0ix ou ligue +55 (51) 3708-1944."
13392,golpe,"Seu código de segurança é 550806. NUNCA compartilhe. Se não pediu, acesse oi.is/a0jo9s2."
62203,veridico,Agendamento confirmado: Consulta com Dr. Bruno Rocha em segunda-feira às 19:15. Comparecer 15min antes.
77613,veridico,"Compra confirmada: AutoPeças Plus - Pedido Pedido #471783. Valor R$ 7.296,00. Acompanhe pelo app."
27100,golpe,"Transferência não autorizada R$6.979,00 — cancele em linktr.ee/ake08sd ou perderá a quantia."
10814,golpe,"Você recebeu um PIX de R$3.922,00. Para reembolsar acesse bit.ly/14xuxx0 e confirme identidade."
54808,veridico,Aviso: SESC: Inscrição confirmada para Desenvolvimento Web em amanhã. Boas-vindas!
3015,golpe,Atualize dados AGORA: rb.gy/cly0cyd ou sua conta será encerrada em quinta-feira. 😐
25611,golpe,Pagamento recusado: verifique seus dados em app.link/38qci3k caso contrario bloqueio.
37527,golpe,URGENTE: Caixa detectou atividade suspeita na sua conta Sofia Pereira. Acesse go.link/gtmyu65 e confirme antes de quinta-feira.
61736,veridico,"Bom dia, Compra confirmada: TechStore - Pedido Pedido #626347. Valor R$ 496,00. Acompanhe pelo app."
66037,veridico,Agendamento confirmado: Consulta com Dr. Diego Carvalho em hoje às 16:15. Comparecer 15min antes.
41121,golpe,"Você recebeu um PIX de R$6.286,00. Para reembolsar acesse app.link/4wy5j52 e confirme identidade. Urgente "
66458,veridico,"Fatura gerada: Vencimento em sexta-feira. Valor devido: R$ 5.827,00. Pague pelo app."
80949,veridico,Entrega realizada: seu pedido Pedido #946607 foi entregue hoje às 21:00. Agradecemos a preferência! Em caso de dúvidas ligue +55 (31) 0585-3013.
61870,veridico,"Itaú: TED agendado para sexta-feira no valor de R$ 1.755,00. Saldo após: R$ 12.329,00."
76748,veridico,Agendamento confirmado: Consulta com Dr. João Oliveira em terça-feira às 19:45. Comparecer 15min antes. Protocolo: 228977.
42814,golpe,"Mariana Oliveira, seu CPF foi bloqueado por suspeita de fraude. Desbloqueie em rb.gy/2lxvm3y ou ligue +55 (71) 8068-3090."
44297,golpe,Suporte técnico: autorização remota pendente. Conecte-se em rb.gy/lf7zy96 para resolver.
92495,veridico,"Bom dia, Agendamento confirmado: Consulta com Dr. Lucas Cardoso em hoje às 19:00. Comparecer 15min antes."
41050,golpe,"Transferência não autorizada R$7.711,00 — cancele em go.link/dw2w5l8 ou perderá a quantia. - atualize ja"
85925,veridico,"Olá, SESC: Inscrição confirmada para Excel Avançado em segunda-feira. Boas-vindas! Protocolo: 389137."
37149,golpe,Pagamento RECUSADO: verifique seus dados em tinyurl.com/fo85mxl caso contrario bloqueio.
10056,golpe,"Seu código de segurança é 437183. NUNCA compartilhe. Se não pediu, acesse go.link/63inqmy."
90450,veridico,Seu código de confirmação é 739459. Utilize para concluir seu cadastro. Em caso de dúvidas ligue +55 (71) 8133-6744.
27834,golpe,Suporte técnico: autorização remota pendente. Conecte-se em tinyurl.com/a9i8jml para resolver. Nao responda a ninguem
11799,golpe,Suporte técnico: autorização remota pendente. Conecte-se em app.link/uza5nxx para resolver.
52477,veridico,"Olá João Cardoso, sua solicitação foi recebida. Em breve nossa equipe entrará em contato. Protocolo: 823799."
67830,veridico,Aviso: Mensagem do sistema: manutenção programada em amanhã das 07:15 às 15:15.
18462,golpe,"Parabéns Camila Ferreira! Você ganhou R$5.579,00. Resgate em app.link/kdhfjxb / enviar dados agora."
25353,golpe,"Entrega com taxa pendente R$3.306,00. Pagamento em bit.ly/2qrrt4u para finalizar. Aja agora"
82702,veridico,"Recarga realizada com zucezzo. Credito de R$ 369,00 adicionado ao numero +55 (21) 7370-1892. Em caso de dúvidas ligue +55 (71) 3071-7369."
3616,golpe,"Entrega com taxa PENDENTE R$3.406,00. Pagamento em go.link/7plem98 para finalizar."
9407,golpe,"Parabéns Diego Rocha! Você ganhou R$150,00. Resgate em app.link/0oeand7 / enviar dados agora. - atualize ja"
64538,veridico,Mensagem do sistema: manutenção programada em hoje das 06:30 às 21:45.
78430,veridico,SESC: Inscrição confirmada para Python para Iniciantes em hoje. Boas-vindas! Protocolo: 183658.
53829,veridico,"Olá, Seu código de confirmação é 967945. Utilize para concluir seu cadastro."
30150,golpe,URGENTE: Banco do Brasil detectou atividade suspeita na sua conta Ana Ribeiro. Acesse go.link/wfp9z03 e confirme antes de terça-feira.
75058,veridico,"Banco do Brasil: TED agendado para segunda-feira no valor de R$ 7.385,00. Saldo após: R$ 19.386,00. Em caso de dúvidas ligue +55 (71) 6802-2683."
34595,golpe,"Parabens Rafaela Pereira! Você ganhou R$6.404,00. Resgate em bit.ly/wr7ldqo / enviar dados agora...."
63529,veridico,Agendamento confirmado: Consulta com Dr. Beatriz Souza em quinta-feira às 08:45. Comparecer 15min antes.
57865,veridico,"Caixa: TED agendado para quinta-feira no valor de R$ 363,00. Saldo após: R$ 7.457,00. Protocolo: 497125."
37381,golpe,Pagamento recusado: verifique seus dados em tinyurl.com/l0s8rra caso contrario bloqueio.
65334,veridico,"Olá, Compra confirmada: ModaAqui - Pedido Pedido #187265. Valor R$ 6.770,00. Acompanhe pelo app."
91677,veridico,"Olá Paulo Santos, sua solicitação foi recebida. Em breve nossa equipe entrará em contato."
79159,veridico,Aviso: Seu código de confirmação é 460431. Utilize para concluir seu cadastro. Em caso de dúvidas ligue +55 (71) 1518-9555.
19654,golpe,Atualize DADOS agora: tinyurl.com/172h4ux ou sua conta será encerrada em segunda-feira. 🙂
61680,veridico,"Aviso: Fatura gerada: Vencimento em sexta-feira. Valor devido: R$ 7.576,00. Pague pelo app."
52015,veridico,Aviso: Mensagem do sistema: manutenção programada em sexta-feira das 23:30 às 06:15.
49318,golpe,"M@ri@n@ Souz@, seu CPF foi bloque@do por suspeit@ de fr@ude. Desbloqueie em bit.ly/ye9h6co ou ligue +55 (11) 4433-7789. - @tu@lize j@"
36812,golpe,"Transferência não autorizada R$6.232,00 — cancele em rb.gy/n8lu6ya ou perderá a quantia. Nao responda a ninguem"
54441,veridico,Mensagem do sistema: manutenção programada em amanhã das 06:00 às 14:30.
18669,golpe,"FERNANDA Cardoso, seu CPF foi bloqueado por suspeita de fraude. Desbloqueie em tinyurl.com/5z1whfl ou ligue +55 (31) 6063-8912."
42211,golpe,"Transferência não autorizada R$2.927,00 — cancele em go.link/m9cxk79 ou perderá a quantia."
32294,golpe,Suporte técnico: autorização remota pendente. Conecte-se em rb.gy/4fdpttb para resolver. Nao responda a ninguem
82144,veridico,"Bom dia, SESC: Inscrição confirmada para Design Gráfico em quarta-feira. Boas-vindas! Protocolo: 314560."
59259,veridico,"Itaú: TED agendado para sexta-feira no valor de R$ 5.818,00. Saldo após: R$ 9.967,00."
